message_id,user_id,message_length,avg_dwell,std_dwell,key_diversity,typing_duration,dwell_a,dwell_b,dwell_c,dwell_d,dwell_e,dwell_f,dwell_g,dwell_h,dwell_i,dwell_j,dwell_k,dwell_l,dwell_m,dwell_n,dwell_o,dwell_p,dwell_q,dwell_r,dwell_s,dwell_t,dwell_u,dwell_v,dwell_w,dwell_x,dwell_y,dwell_z,dwell_ö
user_003_18,user_003,16,0.28036505016987406,0.03992880702058084,8,4.437689396768276,0.0,0.2897312032958049,0.0,0.0,0.2766792370822623,0.27491885943518,0.0,0.0,0.0,0.0,0.0,0.3291986762432249,0.27195755898258184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26614220557481155,0.3090623378843434,0.35625860163961437,0.0
user_003_19,user_003,9,0.09410624565007492,0.022751810933663803,8,0.7656178937605178,0.0,0.09510498240994651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11673662752903974,0.0,0.0,0.0,0.08107739129164088,0.04310848135825251,0.0,0.0,0.0984257587845707,0.0,0.13607359294809862,0.0,0.09225029879438923,0.0,0.0,0.0,0.07377058493281367
user_003_20,user_003,7,0.18154965282123298,0.035644950065656454,4,1.2059060697708839,0.0,0.0,0.18270866264826055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14128214645340564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23598921418252375,0.21486957445337984,0.0
user_003_21,user_003,19,0.21823149722251095,0.05838213732878092,5,4.173299980059044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14278738615455291,0.12644234210844568,0.0,0.0,0.0,0.15356748041855056,0.19922169511801396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19009383545304476
user_003_22,user_003,15,0.1468617999141456,0.025509508432736923,4,2.494339587514439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12937041263403004,0.06884399756650267,0.0,0.0,0.17498845552489214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12708354825369006,0.0,0.0
user_003_23,user_003,9,0.1450974484534125,0.03065380464279116,6,1.2409098154090223,0.0,0.0,0.14860722765044848,0.0,0.1482371164893669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16381591835270373,0.0,0.0,0.0,0.1708176351939621,0.0,0.0,0.12036558612715961,0.0,0.0,0.1426272142021052
user_003_24,user_003,16,0.1833039685580246,0.026338008539216688,5,2.8413805110083525,0.0,0.0,0.0,0.0,0.15986014115694158,0.0,0.0,0.16600417726473793,0.0,0.0,0.0,0.0,0.0,0.11608640381001155,0.0,0.0,0.18087350953896345,0.0,0.0,0.0,0.0,0.0,0.0,0.2237680732954571,0.0,0.0,0.0
user_003_25,user_003,17,0.10616076356209143,0.015207772172776713,8,1.8627164095241464,0.10207037938659391,0.12255692996291936,0.0,0.10438313441853149,0.0,0.0,0.10243748467179728,0.11922107655550712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1123939367341434,0.11499155450056807,0.0,0.09827045001198083
user_003_26,user_003,19,0.24118939267867384,0.04769452348523918,7,4.391664466679148,0.0,0.0,0.0,0.0,0.0,0.0,0.23387747519191784,0.0,0.2177005035530622,0.0,0.0,0.19624259629219817,0.0,0.30999499994427027,0.24874393160354327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3061445834256508,0.0,0.17766732199373508,0.0
user_003_27,user_003,7,0.18832029290924385,0.044446756665129185,3,1.4610930653145113,0.0,0.0,0.0,0.2396852663673748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21246639554829946,0.0,0.0,0.0,0.0,0.0,0.22276656566101577,0.0,0.0,0.0,0.0,0.0
user_003_28,user_003,13,0.10560224885709266,0.056905356459438367,3,1.575250415918541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08608754638933391,0.0,0.14818602930222508,0.0,0.0,0.0,0.0,0.1313487534520164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_003_29,user_003,8,0.17251801623695606,0.025864076192211205,6,1.4820480765737163,0.0,0.0,0.0,0.0,0.1757333079942927,0.0,0.0,0.14525628499253906,0.0,0.13814295624323716,0.0,0.0,0.0,0.0,0.0,0.0,0.15733297205104907,0.0,0.1438986718724396,0.0,0.0,0.0,0.0,0.0,0.17474997578737508,0.0,0.0
user_003_30,user_003,10,0.16243065388692424,0.05818387141131479,3,1.5170973553212155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1997976120549801,0.08825067517637783,0.07063211255591202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_003_31,user_003,17,0.1212598302976012,0.05734728131622825,3,2.1079203744747574,0.09419571686973036,0.0,0.0,0.18174838925171188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08017677747307131,0.0,0.0,0.0,0.0
user_003_32,user_003,17,0.2353656039728788,0.030903487692668735,4,4.129922922975764,0.23279459853592013,0.0,0.0,0.0,0.0,0.0,0.0,0.26103609155563007,0.0,0.0,0.0,0.25774877610722374,0.0,0.0,0.0,0.0,0.0,0.0,0.21378514184676084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_003_33,user_003,5,0.10626702872669073,0.03993368066645642,3,0.5213424187249297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11471429203075012,0.0,0.06342442734063303,0.0,0.0,0.0,0.0,0.10598617625573499,0.0,0.0,0.0
user_003_34,user_003,9,0.16127735077091698,0.041511702370518024,8,1.4653818331605617,0.0,0.14902198650418236,0.23473080565179705,0.18944195207254746,0.0,0.0,0.0,0.0,0.0,0.15533956112536867,0.0,0.0,0.0,0.0,0.0,0.0,0.17722607417098815,0.0,0.19562781327462112,0.0,0.0,0.15681415032476903,0.0,0.0,0.0,0.0,0.21832939446514746
user_003_35,user_003,19,0.24142230824212185,0.06620840223393978,7,4.464449628702932,0.0,0.3527335627057008,0.0,0.0,0.22357650203514778,0.0,0.0,0.0,0.0,0.0,0.21232316807707763,0.24092759703551253,0.0,0.0,0.0,0.0,0.25215066722024254,0.2531532664322092,0.0,0.0,0.0,0.0,0.0,0.2618867824473522,0.0,0.0,0.0
user_003_36,user_003,11,0.16038654064565883,0.020877095392746313,8,1.7679492678497,0.167127243094968,0.17107044921121675,0.16965331973933362,0.0,0.15387967432082214,0.14228970224807724,0.0,0.0,0.0,0.14070668578316858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16431425351414697,0.19049545824203185,0.0
user_003_37,user_003,16,0.09431088481418586,0.010640306637997197,7,1.3873341518309799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10776263862803491,0.0,0.0,0.0,0.0,0.0,0.07856553889422449,0.08933279254900729,0.0,0.0,0.0,0.09016589341410652,0.0,0.0,0.11147380288519057,0.0,0.0,0.0,0.09516925052896391,0.09281642503007533
user_003_38,user_003,5,0.17662192376266767,0.04882476622767994,3,0.834891596424462,0.0,0.0,0.0,0.23343748336310616,0.0,0.17558122282032504,0.0,0.0,0.0,0.0,0.0,0.12992445984556408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_003_39,user_003,17,0.18417687785021228,0.0511938695444448,3,2.9084618827375617,0.15999054977619523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1310425629345056,0.0,0.23850807710493835,0.0,0.0,0.0,0.0
user_003_40,user_003,7,0.13055817581106977,0.03994405396983339,5,0.9873238395853411,0.0,0.0,0.0,0.0,0.0,0.0,0.23321809887287406,0.18268304723207407,0.0,0.10100333531611061,0.11347689709929712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15110088929357318
user_003_41,user_003,5,0.1067408115636398,0.03499049168776186,4,0.5713885685512561,0.0,0.0,0.0,0.0,0.07898511695779434,0.0,0.0,0.0,0.1510842938256719,0.0,0.14488854259605286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06851762874190215,0.0,0.0,0.0,0.0,0.0
user_003_42,user_003,17,0.20860351895619544,0.012542111995353246,4,3.6239250703614303,0.0,0.0,0.0,0.0,0.22407105843485084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1996739061783039,0.20520324903310572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21247160699176015
user_003_43,user_003,5,0.17024552112384753,0.05001163203646761,4,0.7697460430444415,0.10364748242180007,0.20482703042483985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18249502941983667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08193669233550756
user_003_44,user_003,5,0.09623587342117243,0.027226666818718964,4,0.5303574569424447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09212800116321401,0.0,0.0,0.03186474127676968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11684659199533177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09196316352965234
user_003_45,user_003,18,0.19190192916654789,0.018189246109239953,6,3.5413442626996643,0.17701173327765962,0.0,0.21034670142687706,0.0,0.0,0.21682025100154712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21964339975268943,0.1822119814491216,0.0,0.0,0.19667084300771667,0.0,0.0
user_003_46,user_003,8,0.11327180887432187,0.036185426439671514,3,0.8224152088691579,0.0,0.0,0.0,0.0,0.12942790245023506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09735716008462411,0.0,0.0,0.06271102421339367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_003_47,user_003,18,0.19262558415052738,0.06672379702257321,3,3.3972011378789366,0.0,0.0,0.0,0.0,0.0,0.0,0.2600884006224911,0.0,0.0,0.0,0.0,0.30373909654391507,0.0,0.0,0.0,0.0,0.0,0.0,0.17777909222102944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_003_48,user_003,15,0.19048289231105828,0.059836518653421496,3,2.711853466920742,0.0,0.2482614485930994,0.0,0.0,0.0,0.0,0.0,0.28750961702002303,0.0,0.0,0.23621228962680763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_003_49,user_003,19,0.22281417497837291,0.06786339523761066,6,4.3157667035978955,0.0,0.1851490001853132,0.0,0.0,0.0,0.33983486541903485,0.0,0.20043841098293183,0.0,0.0,0.0,0.0,0.22801468034745354,0.0,0.0,0.0,0.23485601279609367,0.0,0.0,0.0,0.31332388307346737,0.0,0.0,0.0,0.0,0.0,0.0
user_003_50,user_003,19,0.22012793310523127,0.046162614848131354,7,4.1737922452590706,0.0,0.21381336734764345,0.30145762682572297,0.0,0.21751806668161147,0.0,0.0,0.0,0.21344375035202764,0.0,0.0,0.0,0.0,0.0,0.2171519568579273,0.25396183147172996,0.12026960008468841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_003_51,user_003,13,0.2146722108299739,0.027766801055183914,9,2.6075289007068942,0.0,0.0,0.26393191443572267,0.0,0.18193108622963078,0.22111605832557904,0.0,0.0,0.0,0.21030099805531308,0.0,0.0,0.0,0.0,0.2727367965692709,0.2523972981411193,0.0,0.0,0.0,0.0,0.0,0.16676276187509947,0.0,0.0,0.2045623940066817,0.13414199741421362,0.0
user_003_52,user_003,10,0.2488390260660916,0.033533754297140284,5,2.38331780511406,0.0,0.0,0.23068163933920566,0.0,0.0,0.26452634015114795,0.0,0.0,0.23150280514898938,0.0,0.0,0.0,0.0,0.23898768883667135,0.0,0.0,0.0,0.2798260540613403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_003_53,user_003,16,0.290372506092449,0.026793306760646667,5,4.686724050845638,0.0,0.2905385655608629,0.0,0.28889382312468637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26108455379168816,0.0,0.0,0.0,0.0,0.0,0.0,0.24791097997409892,0.330214792401897,0.0,0.0,0.0
user_003_54,user_003,18,0.2429080400993438,0.057703100708470643,5,4.318514975682441,0.0,0.0,0.24686764812773473,0.0,0.0,0.0,0.228798269290498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33691351859125274,0.1389930175995578,0.0,0.0,0.0,0.0,0.19478470289818575
user_003_55,user_003,8,0.14292049240710125,0.044657088835129255,4,1.100101589060642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23219093595320434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1319186438549563,0.0,0.0,0.0,0.1337132629356836,0.09685597730059328,0.0,0.0,0.0
user_003_56,user_003,13,0.11677434785016755,0.03972679201512863,5,1.5307293656628966,0.0,0.0,0.0,0.055584582102807006,0.0,0.0,0.0,0.0,0.0,0.12497322905793427,0.0,0.0,0.0,0.11778848823121979,0.16784610241460163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16024862124068992
user_003_57,user_003,17,0.19240930187859645,0.0590216481077573,6,3.290483795750429,0.0,0.0,0.20793880782966517,0.0,0.0,0.09592239319019842,0.0,0.0,0.0,0.0,0.0,0.0,0.170599156441974,0.23467451035045694,0.0,0.0,0.0,0.0,0.0,0.0,0.20731592989103326,0.0,0.0,0.0,0.1965691974864454,0.0,0.0
user_003_58,user_003,15,0.2045124619295515,0.04429450588913787,6,3.1384485620356823,0.2517418148424266,0.0,0.0,0.20682285886155846,0.0,0.0,0.0,0.0,0.15757308303294287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22426035225519766,0.0,0.15416236946561307,0.0,0.0,0.16288625543260998,0.0,0.0
user_003_59,user_003,13,0.08456821386901911,0.06926291511720666,6,1.1554531440120919,0.0,0.0,0.0,0.0,0.07295269808077198,0.0,0.03911332735040495,0.0,0.0,0.0,0.0,0.1873668857501987,0.0,0.0,0.0,0.0,0.012822568420198868,0.0,0.0,0.0,0.0,0.0,-0.0280762621284142,0.0,0.010369363328057254,0.0,0.0
user_003_60,user_003,10,0.20375234935960193,0.015665436400730197,9,1.9808259155490187,0.0,0.20362162685677926,0.0,0.0,0.0,0.0,0.21518143453554195,0.18435225413395845,0.18871866884730756,0.2171595990075503,0.0,0.2124778279691062,0.0,0.0,0.21020578515716468,0.19218568990743443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18863390188174314,0.0,0.0
user_003_61,user_003,10,0.17840750624053134,0.05543863344918978,7,1.8069796931103852,0.0,0.05635618821333846,0.1839448167512851,0.0,0.0,0.0,0.15153787470078836,0.0,0.0,0.0,0.0,0.10279361412815245,0.22730804181043973,0.0,0.0,0.0,0.0,0.0,0.0,0.1880394174404149,0.0,0.0,0.24394065813560195,0.0,0.0,0.0,0.0
user_003_62,user_003,17,0.27521208017658044,0.021230960516566293,5,4.540448768812791,0.0,0.0,0.0,0.0,0.0,0.2758248947775113,0.0,0.0,0.0,0.25350163592055425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2627766739784618,0.0,0.3020420067244065,0.0,0.0,0.0,0.0,0.0,0.25907661054326175,0.0
user_003_63,user_003,17,0.27119757852430704,0.061313524605714396,5,4.525323081706717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37266950652224984,0.0,0.3177723919973168,0.0,0.0,0.0,0.0,0.0,0.0,0.33166418412806936,0.284448986875124,0.0,0.0,0.27404344765580085,0.0
user_003_64,user_003,14,0.09360347378758019,0.02338099383778851,3,1.1869449410033466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06930460982547244,0.0,0.0,0.1047560613673944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1319570829692135
user_003_65,user_003,13,0.2898029666160756,0.050350932835395504,7,3.8598465596849305,0.0,0.0,0.2160687738490346,0.25891785478631507,0.0,0.0,0.0,0.0,0.23801873300236112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2996660368818879,0.0,0.0,0.0,0.0,0.3804265749983343,0.0,0.0,0.1394310123007844,0.32148065367198403,0.0
user_003_66,user_003,18,0.13485815339075957,0.04714995659688294,5,2.4832609061757935,0.0,0.0,0.0,0.0,0.1433178965068231,0.06012950883731866,0.0,0.0,0.0,0.0,0.25963028915248326,0.0,0.0,0.0,0.0,0.0,0.2182512888146301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1993513518010401,0.0,0.0
user_003_67,user_003,13,0.1848524892354632,0.04931518549712477,7,2.4428136086232213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2244754040288075,0.18097084336569638,0.0,0.2224265125160922,0.0,0.17198274253658147,0.0,0.17471277819637757,0.1827111147462296,0.0,0.0,0.0,0.0,0.13891957835144186,0.0,0.0,0.0,0.0,0.0
user_003_68,user_003,13,0.13163864941815462,0.06842045135789873,5,1.6793195500068951,0.0,0.0,0.0,0.12174606863746877,0.0,0.0,0.0,0.25668620406238707,0.0,0.0,0.0,0.0,0.0,0.0,0.08513630431658628,0.0,0.0,0.0,0.0,0.0,0.0,0.2575560673120344,0.0,0.1719892591711125,0.0,0.0,0.0
user_003_69,user_003,18,0.12113506237087011,0.046435133657955714,6,2.223956599885567,0.0,0.0,0.0,0.0,0.09201179563614309,0.0,0.21880435921525165,0.0,0.0,0.0,0.0,0.0,0.09845575354587532,0.0,0.0,0.0,0.12222645249083258,0.08046666424239896,0.0,0.0,0.0,0.0,0.11472166926703051,0.0,0.0,0.0,0.0
user_003_70,user_003,12,0.1822502128494658,0.03363538602675796,4,2.2808450641731968,0.0,0.15525257342697496,0.0,0.0,0.0,0.0,0.0,0.11587257140183888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2895898535797801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20092865265979598,0.0,0.0
user_003_71,user_003,7,0.2651074871612646,0.023028556459302334,3,1.885905357905773,0.0,0.0,0.0,0.0,0.0,0.24513591562355658,0.0,0.0,0.0,0.0,0.24200058694754506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28387678937266353
user_003_72,user_003,5,0.1342853188724571,0.015753640778370177,3,0.5865291396533232,0.0,0.0,0.0,0.0,0.0,0.1305187123259229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13881051070600153,0.0,0.14348167603600273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_003_73,user_003,19,0.24679649307046253,0.01315749441412143,9,4.731927853046996,0.2457610614618163,0.25051796268124654,0.0,0.0,0.21802594966530947,0.23505190439358525,0.0,0.252241440180535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24331737360031666,0.0,0.2529806182077333,0.0,0.0,0.2584672929144365,0.0,0.23709184977254502,0.0,0.0,0.0
user_003_74,user_003,10,0.11287284344088207,0.04720194509970139,6,1.2440350738270003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12779501767686122,0.0,0.17632597653473317,0.0,0.06100150480501564,0.09298827846112248,0.0,0.033446543155094516,0.0,0.0,0.0,0.0,0.034879976017211586,0.0
user_003_75,user_003,18,0.21064778299665687,0.0472680493714751,3,3.872549873465066,0.0,0.0,0.0,0.0,0.21964036078820773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27396105997181813,0.26139300422850853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_003_76,user_003,17,0.15871352559886148,0.0640351776283885,6,2.6043652658075107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12442235973850332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06301326861811819,0.22958762779198388,0.0,0.0,0.0,0.2521990664326552,0.23305396553517732,0.0,0.0,0.11492872018893183,0.0
user_003_77,user_003,5,0.1623233724520733,0.04003990471666223,3,0.840496956332785,0.0,0.0,0.0,0.0,0.0,0.0,0.21049309364055077,0.16462730744700083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2051016031169513,0.0
user_003_78,user_003,8,0.18084494332190254,0.06376689548106965,3,1.4107121131057925,0.0,0.0,0.0,0.0,0.0,0.0,0.22658641879410102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2087342433854673,0.0,0.0,0.0,0.0,0.13526725421254246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_003_79,user_003,9,0.2460534097407448,0.018249473637121302,4,2.3075528105109075,0.0,0.0,0.0,0.0,0.0,0.25342846329930085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2705977519114523,0.22170549839072973,0.0,0.0,0.0,0.20832802007403814,0.0,0.0,0.0,0.0
user_003_80,user_003,17,0.17889841139236856,0.05896036175480884,9,3.050791145264258,0.0,0.15465031124495227,0.23688695602074208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10906524818117179,0.0,0.0,0.1116499346609016,0.12841830194717796,0.25234276541700285,0.0,0.0,0.0,0.0,0.22524874902482994,0.2335255002630589,0.23795351860499986,0.0,0.0
user_003_81,user_003,8,0.2871017438398205,0.05556564024809059,4,2.147173075882496,0.0,0.2961092009608494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30639765605850455,0.0,0.0,0.0,0.0,0.23009961975543092,0.0,0.2791849497256287,0.0,0.0,0.0,0.0
user_003_82,user_003,19,0.12577652208923654,0.03912598548413483,3,2.4868432933464297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14795277318211753,0.0,0.13167101711998216,0.0,0.0,0.0,0.0,0.07621715040527788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_003_83,user_003,13,0.08749866109985288,0.04143790742174791,3,1.3312066930120927,0.0,0.06357756236765516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04183512410032696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13475986103601928,0.0,0.0
user_003_84,user_003,19,0.15011823766225849,0.06949302846074505,9,2.8962515013600396,0.09693130282478829,0.0,0.14565673456534872,0.0,0.0,0.0,0.0,0.22079003422014298,0.0,0.0,0.0,0.1871621772116428,0.0,0.0,0.06622806479986786,0.18292834697688395,0.0,0.0,0.0,0.0,0.12960073080888107,0.0,0.0,0.17084111398448054,0.0,0.0,0.2927770929667096
user_003_85,user_003,10,0.19452591496895028,0.04438426540621047,7,1.8316837956421668,0.0,0.0,0.0,0.17534732136498135,0.12702501572237432,0.1727125868684539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16061110199321244,0.0,0.0,0.0,0.0,0.0,0.1457490395346241,0.0,0.2054429047413894,0.0,0.0,0.20056691892155906
user_003_86,user_003,17,0.16973597169350046,0.06970729224547403,3,3.017120520384243,0.0,0.0,0.0,0.19451276643083718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2491244028047115,0.0,0.0,0.14117401542505417
user_003_87,user_003,12,0.1794988165507893,0.0282703907207454,5,2.22891588215803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19029066409813833,0.0,0.13307712417938075,0.0,0.1801105500595977,0.0,0.0,0.21617479098351483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19723702304243568,0.0,0.0
user_003_88,user_003,5,0.25899098602763787,0.05279489310251589,4,1.2637865670828108,0.0,0.0,0.0,0.0,0.0,0.0,0.25952380749166876,0.0,0.0,0.0,0.21992050672341112,0.1784347207974351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32258534694809615,0.0
user_003_89,user_003,11,0.26744557637025346,0.06482034515944175,3,2.9436548521808756,0.0,0.27682020139573316,0.0,0.22536440546939268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31345518339517126,0.0,0.0,0.0,0.0,0.0,0.0
user_003_90,user_003,9,0.1324949174519765,0.01754565065902996,8,1.1597588247581465,0.0,0.0,0.0,0.0,0.16157378279386625,0.0,0.09853268093344236,0.0,0.12194180867991616,0.0,0.0,0.0,0.11683620679162521,0.0,0.0,0.14991302845289606,0.0,0.0,0.0,0.0,0.13183075729079702,0.0,0.1307108546615838,0.0,0.0,0.1450825507929079,0.0
user_003_91,user_003,5,0.24843108825260968,0.025183029574289358,3,1.2861317416555624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28133834120827983,0.21522127061846102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20226820567298254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_003_92,user_003,15,0.29557842690790204,0.02356966133141944,8,4.543729579810503,0.3134396862085537,0.0,0.0,0.31324893288017214,0.0,0.0,0.26282853438990605,0.3322447555845969,0.3176545630753865,0.0,0.0,0.0,0.0,0.0,0.27012584434146636,0.33991357537560607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25618922730240795,0.0,0.0,0.0
user_003_93,user_003,17,0.14237185527070742,0.037487688513891816,6,2.3578267370400883,0.0,0.0,0.0,0.0,0.0,0.1889068998234045,0.0,0.0,0.0,0.138109418262495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1757310995394783,0.0,0.11940485932976724,0.21617370662725194,0.0,0.17730138319832653,0.0
user_003_94,user_003,9,0.2865899043451646,0.05877494621087602,8,2.4854647701863257,0.4397679815843283,0.0,0.0,0.0,0.0,0.0,0.0,0.3742620112567763,0.0,0.0,0.2843359066420663,0.33543194861273135,0.0,0.0,0.0,0.31119974047022686,0.0,0.0,0.0,0.0,0.3723148710419587,0.0,0.3020655089411191,0.0,0.0,0.24250725087601788,0.0
user_003_95,user_003,8,0.2737361494384628,0.06740639138095134,7,2.12763326750899,0.29967424153209155,0.0,0.3164561703002127,0.0,0.0,0.0,0.0,0.22572063659659455,0.24284275053864582,0.0,0.0,0.0,0.0,0.3106149790126724,0.0,0.0,0.32391113895447,0.0,0.0,0.0,0.0,0.0,0.24631965770892827,0.0,0.0,0.0,0.0
